,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
ein_offizier_des_generalstabes,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,1.0,MALE,1831
ein_buerger_3-1b,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,1.0,MALE,1831
ein_vorstaedter_3-1c,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,1.0,MALE,1831
mehrere,1,2.0,1.0,1.0,1.0,1.0,4.723665564478035e-05,4.723665564478035e-05,0.004573508635122223,0.004573508635122223,1.0,UNKNOWN,1831
poebel,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,1.0,UNKNOWN,1831
ein_kleiner_ofenheizer,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,1.0,MALE,1831
buelow,16,4.0,1.0,1.0,3.0,5.0,0.0027869626830420405,0.0027869626830420405,0.004573508635122223,0.004573508635122223,0.9375,MALE,1831
schneidermeister,23,11.0,7.0,9.0,4.0,5.0,0.005172413793103448,0.005172413793103448,0.020918729837178143,0.020918729837178143,0.8695652173913043,MALE,1831
fritz,8,5.0,3.0,5.0,2.0,3.0,0.0005196032120925838,0.0005196032120925838,0.009149427152944036,0.009149427152944036,0.75,MALE,1831
major,17,5.0,2.0,2.0,3.0,4.0,0.00023618327822390176,0.00023618327822390176,0.008146450273963837,0.008146450273963837,0.7058823529411764,MALE,1831
herzog_von_wellington,34,6.0,3.0,6.0,3.0,8.0,0.0005196032120925838,0.0005196032120925838,0.010711103631274069,0.010711103631274069,0.7058823529411764,MALE,1831
alter_gardegrenadier,3,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,0.6666666666666666,MALE,1831
adeline,10,3.0,1.0,2.0,2.0,3.0,9.44733112895607e-05,9.44733112895607e-05,0.008824525156336617,0.008824525156336617,0.6,FEMALE,1831
ein_alter_offizier_in_ziviltracht,14,3.0,1.0,1.0,2.0,4.0,0.0011809163911195087,0.0011809163911195087,0.0030182256930716862,0.0030182256930716862,0.5714285714285714,MALE,1831
savoyardenknabe,7,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,0.5714285714285714,MALE,1831
erster_piqueur,11,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,0.5454545454545454,MALE,1831
frau_des_schneidermeisters,2,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.006028459531111436,0.006028459531111436,0.5,FEMALE,1831
volk_4-1,2,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.003205157898431778,0.003205157898431778,0.5,UNKNOWN,1831
milhaud,8,4.0,2.0,2.0,2.0,2.0,0.0025035427491733584,0.0025035427491733584,0.007490682870123925,0.007490682870123925,0.5,MALE,1831
vierter_jaeger,2,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.004203315716571411,0.004203315716571411,0.5,MALE,1831
eine_linieninfanteriepatrouille,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,0.5,MALE,1831
fouche,27,6.0,4.0,6.0,2.0,6.0,0.0014643363249881908,0.0014643363249881908,0.02040149522495146,0.02040149522495146,0.4444444444444444,MALE,1831
herzogin_von_chimay,5,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,0.4,FEMALE,1831
hauptmann_der_hannoverischen_scharfschuetzen,5,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0033331573284800715,0.0033331573284800715,0.4,MALE,1831
feldwebel,27,2.0,1.0,12.0,1.0,10.0,0.0,0.0,0.012302766093857642,0.012302766093857642,0.37037037037037035,MALE,1831
ausrufer_einer_menagerie,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,0.3333333333333333,MALE,1831
drouot,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,0.3333333333333333,MALE,1831
monsieur,3,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.004266045957173956,0.004266045957173956,0.3333333333333333,MALE,1831
herzog_von_orleans,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,0.3333333333333333,MALE,1831
erster_jaeger,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,0.3333333333333333,MALE,1831
madame_de_serre,13,3.0,1.0,1.0,2.0,2.0,9.44733112895607e-05,9.44733112895607e-05,0.004573508635122223,0.004573508635122223,0.3076923076923077,FEMALE,1831
marquis_von_hauterive,10,3.0,2.0,2.0,1.0,3.0,0.0009683514407179971,0.00042512990080302316,0.02801573520404664,0.02801573520404664,0.3,MALE,1831
advokat_duchesne,20,4.0,2.0,4.0,2.0,3.0,0.0039442607463391595,0.004747283892300425,0.0045085312615231665,0.0045085312615231665,0.3,MALE,1831
graefin_von_choisy,7,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.00389308560120408,0.00389308560120408,0.2857142857142857,FEMALE,1831
lord_somerset,12,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.004748324534471887,0.004748324534471887,0.25,MALE,1831
lobau,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,0.25,MALE,1831
der_alte_gaertner,16,3.0,1.0,3.0,2.0,2.0,4.723665564478035e-05,4.723665564478035e-05,0.01916002999843075,0.01916002999843075,0.25,MALE,1831
d_ambray,16,4.0,2.0,3.0,2.0,2.0,0.0,0.0003306565895134624,0.005250348417555227,0.005250348417555227,0.25,MALE,1831
zweiter_berliner_freiwilliger,4,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0032913540208107995,0.0032913540208107995,0.25,MALE,1831
der_adjutant_5-3,4,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.00883802781874907,0.00883802781874907,0.25,MALE,1831
herzog_von_braunschweig,17,2.0,1.0,1.0,1.0,4.0,9.44733112895607e-05,9.44733112895607e-05,0.004972560119706079,0.004972560119706079,0.23529411764705882,MALE,1831
gneisenau,26,4.0,2.0,8.0,2.0,3.0,0.000944733112895607,0.000944733112895607,0.007387810218604945,0.007387810218604945,0.23076923076923078,MALE,1831
eine_dame,18,2.0,1.0,2.0,1.0,4.0,0.0,0.0,0.003938181055420651,0.003938181055420651,0.2222222222222222,FEMALE,1831
die_nichte,14,3.0,2.0,2.0,1.0,3.0,4.723665564478035e-05,4.723665564478035e-05,0.019635175437643072,0.019635175437643072,0.21428571428571427,FEMALE,1831
hortense,29,2.0,1.0,9.0,1.0,6.0,0.0,0.0,0.004370236862077307,0.004370236862077307,0.20689655172413793,FEMALE,1831
louise,5,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0029689032642600645,0.0029689032642600645,0.2,FEMALE,1831
zweiter_buerger_2-5,5,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.026129734795712137,0.026129734795712137,0.2,MALE,1831
pierre,5,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.010614140368905279,0.010614140368905279,0.2,MALE,1831
englischer_artillerieobrist,11,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.007472985497969253,0.007472985497969253,0.18181818181818182,MALE,1831
ephraim,11,2.0,1.0,4.0,1.0,2.0,0.0,0.0,0.005749011858914484,0.005749011858914484,0.18181818181818182,MALE,1831
volk_3-1,6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,0.16666666666666666,UNKNOWN,1831
zweiter_buerger_1-2,6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0024721347414429044,0.0024721347414429044,0.16666666666666666,MALE,1831
zeitungsausrufer,7,2.0,1.0,2.0,1.0,1.0,0.0012753897024090695,0.0012753897024090695,0.005027071752415751,0.005027071752415751,0.14285714285714285,MALE,1831
erster_buerger_2-5,7,4.0,3.0,3.0,1.0,1.0,9.44733112895607e-05,9.44733112895607e-05,0.027806299864599135,0.027806299864599135,0.14285714285714285,MALE,1831
bertrand,56,3.0,2.0,27.0,1.0,8.0,0.0,0.0,0.008409402296465964,0.008409402296465964,0.14285714285714285,MALE,1831
preussischer_adjutant,8,2.0,1.0,5.0,1.0,1.0,0.0001889466225791214,0.0001889466225791214,0.00816260922401536,0.00816260922401536,0.125,MALE,1831
james,8,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.038056538894504534,0.038056538894504534,0.125,MALE,1831
carnot,24,3.0,2.0,6.0,1.0,3.0,0.0,0.0,0.017136586195080218,0.017136586195080218,0.125,MALE,1831
sergeant_der_englischen_jaeger,9,4.0,3.0,4.0,1.0,1.0,9.44733112895607e-05,0.0,0.040861743651882124,0.040861743651882124,0.1111111111111111,MALE,1831
das_volk_1-1,10,2.0,1.0,1.0,1.0,1.0,0.00035427491733585264,0.0011572980632971186,0.0037496032469293283,0.0037496032469293283,0.1,UNKNOWN,1831
herr_von_villeneuve,10,3.0,2.0,4.0,1.0,1.0,9.44733112895607e-05,0.00035427491733585264,0.029457867476009134,0.029457867476009134,0.1,MALE,1831
herzog_von_angouleme,16,3.0,2.0,6.0,1.0,1.0,0.0,0.0,0.009949849396218659,0.009949849396218659,0.0625,MALE,1831
graf_blacas_d_aulps,17,5.0,4.0,6.0,1.0,1.0,8.660053534876397e-05,0.0025035427491733584,0.007978548480247814,0.007978548480247814,0.058823529411764705,MALE,1831
ordonnanzoffizier,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002683034977068949,0.002683034977068949,0.0,MALE,1831
erster_buerger_1-2,5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004415934822105294,0.004415934822105294,0.0,MALE,1831
ein_englischer_offizier_5-1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009410626657105245,0.009410626657105245,0.0,MALE,1831
vorstaedter_von_st_antoine,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006028459531111436,0.006028459531111436,0.0,UNKNOWN,1831
weiber,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006359734902767686,0.006359734902767686,0.0,FEMALE,1831
ein_alter_marquis,11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006359734902767686,0.006359734902767686,0.0,MALE,1831
schweizergardist,5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004415934822105294,0.004415934822105294,0.0,MALE,1831
anderes_volk,2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.006525228053928596,0.006525228053928596,0.0,UNKNOWN,1831
leute_verschiedenen_standes,3,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0035149942158888463,0.0035149942158888463,0.0,UNKNOWN,1831
eine_dame_der_halle_3-1b,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.009584784320779968,0.009584784320779968,0.0,FEMALE,1831
offizier_2-5,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.005362844985045158,0.005362844985045158,0.0,MALE,1831
ein_anderer_franzoesischer_hauptmann,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004573508635122223,0.004573508635122223,0.0,MALE,1831
ausrufer_bei_einem_guckkasten,12,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.005119599586751005,0.005119599586751005,0.0,MALE,1831
ein_franzoesischer_soldat,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004573508635122223,0.004573508635122223,0.0,MALE,1831
kurier,7,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.009274819248397235,0.009274819248397235,0.0,MALE,1831
ein_junge,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.003205157898431778,0.003205157898431778,0.0,MALE,1831
eine_andere_dame_der_halle_2-1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004573508635122223,0.004573508635122223,0.0,FEMALE,1831
versprengte_englische_dragoner,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0036102296379573956,0.0036102296379573956,0.0,MALE,1831
oberzeremonienmeister,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00389308560120408,0.00389308560120408,0.0,MALE,1831
einer_der_kuerassiere,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00565581503211999,0.00565581503211999,0.0,MALE,1831
geschrei,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004573508635122223,0.004573508635122223,0.0,UNKNOWN,1831
der_offizier_1-4,17,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.004792037333329395,0.004792037333329395,0.0,MALE,1831
paechter_lacoste,9,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.003737536155199172,0.003737536155199172,0.0,MALE,1831
ein_adjutant_5-5c,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002683034977068949,0.002683034977068949,0.0,MALE,1831
ein_adjutant_5-5d,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.002893935212694994,0.002893935212694994,0.0,MALE,1831
gardemusik,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002925996170188806,0.002925996170188806,0.0,MALE,1831
der_polnische_legionsreiter,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002683034977068949,0.002683034977068949,0.0,MALE,1831
eine_masse_franzoesischer_reiter,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.003249654773707861,0.003249654773707861,0.0,MALE,1831
eine_alte_putzhaendlerin,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0067453097231231374,0.0067453097231231374,0.0,FEMALE,1831
ein_hauptmann_der_gensdarmes,5,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.004671204212409524,0.004671204212409524,0.0,MALE,1831
ein_vorstaedter_3-1b,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.003205157898431778,0.003205157898431778,0.0,MALE,1831
die_stuhlvermieterin,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0031135290205253855,0.0031135290205253855,0.0,FEMALE,1831
dritter_piqueur,5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.00387305067056245,0.00387305067056245,0.0,MALE,1831
oberstallmeister,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0031725927060026774,0.0031725927060026774,0.0,MALE,1831
eine_ordonnanz_b,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002683034977068949,0.002683034977068949,0.0,MALE,1831
die_schreibenden,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002683034977068949,0.002683034977068949,0.0,MALE,1831
schlesier,6,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.004929792579546588,0.004929792579546588,0.0,MALE,1831
gensdarmes_1-1,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004573508635122223,0.004573508635122223,0.0,MALE,1831
eine_ordonnanz_a,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002683034977068949,0.002683034977068949,0.0,MALE,1831
ein_ziethenscher_husar,4,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.006115329689279477,0.006115329689279477,0.0,MALE,1831
ein_kammerherr,5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.002893935212694994,0.002893935212694994,0.0,MALE,1831
die_husaren,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0029887578175163392,0.0029887578175163392,0.0,MALE,1831
offizier_3-3c,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002683034977068949,0.002683034977068949,0.0,MALE,1831
offizier_3-3b,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002683034977068949,0.002683034977068949,0.0,MALE,1831
offizier_3-3a,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.002893935212694994,0.002893935212694994,0.0,MALE,1831
sechster_jaeger,3,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.005934496691699919,0.005934496691699919,0.0,MALE,1831
marketenderin,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004203315716571411,0.004203315716571411,0.0,FEMALE,1831
unteroffizier,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0029887578175163392,0.0029887578175163392,0.0,MALE,1831
bourmont,7,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0035053808935897736,0.0035053808935897736,0.0,MALE,1831
ein_kapitaen_der_voltigeurs,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002925996170188806,0.002925996170188806,0.0,MALE,1831
erster_buerger_3-2,3,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.005306531792111096,0.005306531792111096,0.0,MALE,1831
ein_offizier_4-6b,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002683034977068949,0.002683034977068949,0.0,MALE,1831
der_heransprengende_adjutant,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002683034977068949,0.002683034977068949,0.0,MALE,1831
adjutanten_4-6b,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002683034977068949,0.002683034977068949,0.0,MALE,1831
ein_anderer_alter_gardegrenadier,3,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.004573508635122223,0.004573508635122223,0.0,MALE,1831
schwarzer_becker,15,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.00669901689572942,0.00669901689572942,0.0,MALE,1831
ein_ankommender,3,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.004671204212409524,0.004671204212409524,0.0,MALE,1831
die_granitkolonne,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002925996170188806,0.002925996170188806,0.0,MALE,1831
